doc_id,sentence_id,token_id,token,pos,head_token_id,dep_rel,previous_token,previous_pos,intensified,movie,text,genero
text5715,1,1,enloquecidos,ADJ,1,ROOT,",",PUNCT,0,nausicaa,"enloquecidos por la ira, convergen para formar una ola gigante,",masculino
text5715,3,6,gigante,ADJ,5,amod,ola,NOUN,0,nausicaa,"enloquecidos por la ira, convergen para formar una ola gigante,",neutral
text5716,1,11,enloquecidos,ADJ,9,amod,:,PUNCT,0,nausicaa,como una inundación que cubre la tierra [ALT: enloquecidos,masculino
text5717,1,8,poderoso,ADJ,9,amod,un,DET,0,nausicaa,"por la ira, vienen en un poderoso ataque como una sola ola]",masculino
text5717,1,12,sola,ADJ,13,amod,una,DET,0,nausicaa,"por la ira, vienen en un poderoso ataque como una sola ola]",femenino
text5719,1,5,propias,ADJ,4,det,sus,DET,0,nausicaa,corriendo hasta que sus propias vidas expiren de hambre. A su,femenino
text5720,1,1,debido,ADJ,2,amod,su,DET,0,nausicaa,"debido tiempo, usando los cuerpos de los Ohmu como semilleros,",masculino
text5721,1,10,vastas,ADJ,11,amod,y,CCONJ,0,nausicaa,las esporas echarán sus raíces a la tierra y vastas tierras,femenino
text5726,2,20,indecente,ADJ,18,amod,más,ADV,1,nausicaa,"KUROTOWA T-tu <perra>! [""Kisama"": ""Tu"", pero de un modo más indecente;",neutral
text5728,2,4,vieja,ADJ,3,amod,mujer,NOUN,0,nausicaa,"ABUELA Go Adelante, máteme! Son una mujer vieja y ciega; es fácil!",femenino
text5728,2,6,ciega,ADJ,4,conj,y,CCONJ,0,nausicaa,"ABUELA Go Adelante, máteme! Son una mujer vieja y ciega; es fácil!",femenino
text5728,2,9,fácil,ADJ,3,advcl,es,AUX,0,nausicaa,"ABUELA Go Adelante, máteme! Son una mujer vieja y ciega; es fácil!",neutral
text5731,1,6,enfermo,ADJ,6,ROOT,estaba,AUX,0,nausicaa,HOMBRE El Señor Jhil estaba enfermo!,masculino
text5733,2,3,indulgente,ADJ,3,ROOT,seré,AUX,0,nausicaa,KUROTOWA Cállenlos! No seré indulgente con aquellos que me desafíen.,neutral
text5741,1,6,bonito,ADJ,4,amod,muy,ADV,1,nausicaa,"KUSHANA Es un valle muy bonito, no lo crees...?",masculino
text5743,1,8,natal,ADJ,7,amod,país,NOUN,0,nausicaa,Dios Guerrero de vuelta a nuestro país natal lo antes posible.,neutral
text5743,1,11,posible,ADJ,1,advmod,antes,ADV,0,nausicaa,Dios Guerrero de vuelta a nuestro país natal lo antes posible.,neutral
text5746,2,13,],ADJ,12,amod,nación,NOUN,0,nausicaa,KUROTOWA Pero... No habla en serio de establecer un estado [ALT: nación],neutral
text5748,1,1,kushana,ADJ,1,ROOT,...,PUNCT,0,nausicaa,"KUSHANA Y que si lo quiero? Estás diciendo que debemos hacer ese monstruo,",femenino
text5749,1,5,tontos,ADJ,2,nmod,esos,DET,0,nausicaa,el juguete de esos tontos de casa?,masculino
text5751,1,1,firmes,ADJ,1,ROOT,de,ADP,0,nausicaa,firmes para llamar la atención) yo soy no más que un simple,neutral
text5751,2,8,simple,ADJ,1,amod,un,DET,0,nausicaa,firmes para llamar la atención) yo soy no más que un simple,neutral
text5757,1,4,armada,ADJ,3,amod,nave,NOUN,0,nausicaa,KUSHANA Esta nave armada funciona?,femenino
text5760,1,5,provisional,ADJ,4,amod,cuartel,NOUN,0,nausicaa,(En el cuartel provisional de Kushana),neutral
text5764,1,5,<,ADJ,4,amod,selección,NOUN,0,nausicaa,KUSHANA Dejo la selección <de los rehenes> a ustedes. Completen los,neutral
text5764,1,9,>,ADJ,2,obj,rehenes,NOUN,0,nausicaa,KUSHANA Dejo la selección <de los rehenes> a ustedes. Completen los,neutral
text5780,1,10,secreta,ADJ,9,amod,puerta,NOUN,0,nausicaa,"(Yupa toca la pared y descubre una puerta secreta, la empuja y sigue a Teto",femenino
text5785,2,7,puro,ADJ,7,ROOT,es,AUX,0,nausicaa,YUPA No arrojan veneno...!? Aunque el aire aquí ciertamente es puro...,masculino
text5786,2,4,venenosa,ADJ,5,amod,esta,DET,0,nausicaa,Porqué?! Aún cuando esta venenosa planta Hisokusari ha florecido?!,femenino
text5787,1,4,usada,ADJ,3,amod,agua,NOUN,0,nausicaa,NAUSICAÄ El agua usada aquí es traída de 500 metros bajo tierra por el,femenino
text5788,1,4,gigante,ADJ,1,amod,viento,NOUN,0,nausicaa,molino de viento gigante del castillo. He conseguido la arena del,neutral
text5790,1,5,limpias,ADJ,2,amod,tierra,NOUN,0,nausicaa,con agua y tierra limpias... Es la tierra la que está contaminada!,femenino
text5790,2,7,contaminada,ADJ,1,ccomp,está,AUX,0,nausicaa,con agua y tierra limpias... Es la tierra la que está contaminada!,femenino
text5791,1,8,contaminado,ADJ,8,ROOT,está,AUX,0,nausicaa,Aún el suelo de este valle está contaminado. Porqué!? Quién le,masculino
text5793,1,6,sola,ADJ,2,obj,tu,DET,0,nausicaa,YUPA Descubriste todo esto tu sola?,femenino
text5799,3,6,furiosa,ADJ,5,obj,haga,VERB,0,nausicaa,NAUSICAÄ T... tengo miedo de misma... No se lo que haga furiosa!,femenino
text5802,1,4,siguiente,ADJ,3,amod,día,NOUN,0,nausicaa,"(Al día siguiente, antes del despegue; el pueblo se reune a despedir a su",neutral
text5806,3,4,difícil,ADJ,4,ROOT,sido,AUX,0,nausicaa,NAUSICAÄ Niñas...! Son muchas... Debió haber sido difícil... Gracias...,neutral
text5808,1,2,pobre,ADJ,3,amod,niña,INTJ,0,nausicaa,NIÑA Pobre Princesa! (Las niñas llorando abrazan a Nausicaä),neutral
text5816,3,4,peligroso,ADJ,1,advcl,será,AUX,0,nausicaa,"NAUSICAÄ Sí. Vamos, será peligroso <si se quedan por aquí>.",masculino
text5817,2,4,seguro,ADJ,2,amod,:,PUNCT,0,nausicaa,"NIÑAS Es una promesa!! [TL: Seguro. Esencialmente, ellas están",masculino
text5821,1,12,común,ADJ,9,amod,despedida,NOUN,0,nausicaa,TÍO Cuiden a los demás! [Una frase de despedida común],neutral
text5823,1,4,abordo,ADJ,2,advmod,;,PUNCT,0,nausicaa,(Volando; abordo del avión remolcado del Valle),masculino
text5823,1,7,remolcado,ADJ,6,amod,avión,NOUN,0,nausicaa,(Volando; abordo del avión remolcado del Valle),masculino
text5829,2,6,extraño,ADJ,2,ccomp,es,AUX,0,nausicaa,GOLL Hey... No crees que esto es extraño? Porqué estamos volando,masculino
text5830,1,4,cerrada,ADJ,3,amod,formación,NOUN,0,nausicaa,en un formación cerrada como esta?,femenino
text5832,1,5,gran,ADJ,6,amod,un,DET,0,nausicaa,(Abordo de un gran avión de transporte),neutral
text5833,1,7,terrible,ADJ,8,amod,un,DET,0,nausicaa,NAUSICAÄ Bajo las nubes es un terrible remolino de vapores.,neutral
text5836,1,4,armada,ADJ,3,amod,nave,NOUN,0,nausicaa,(Una nave armada extrangera aparece de repente de las nubes de arriba),femenino
text5836,1,5,extrangera,ADJ,3,amod,armada,ADJ,0,nausicaa,(Una nave armada extrangera aparece de repente de las nubes de arriba),femenino
text5837,1,4,armada,ADJ,3,amod,nave,NOUN,0,nausicaa,NAUSICAÄ Una nave armada!!,femenino
text5838,1,3,enemigo,ADJ,2,amod,ataque,NOUN,0,nausicaa,"VOZ Ataque enemigo! Nave número 2, destruída!!",masculino
text5838,1,9,destruída,ADJ,5,amod,",",PUNCT,0,nausicaa,"VOZ Ataque enemigo! Nave número 2, destruída!!",femenino
text5839,1,5,remolcado,ADJ,4,amod,avión,NOUN,0,nausicaa,(En el avión remolcado),masculino
text5842,1,4,armada,ADJ,3,amod,nave,NOUN,0,nausicaa,(La nave armada está regresando para otro ataque),femenino
text5843,2,4,armada,ADJ,3,amod,nave,NOUN,0,nausicaa,VOZPerímetro de defensa! Es una nave armada de Pejite!,femenino
text5849,1,5,frágil,ADJ,3,amod,más,ADV,1,nausicaa,MITO Qué avión más frágil. (Explosión),neutral
text5850,1,4,trasera,ADJ,3,amod,guardia,NOUN,0,nausicaa,VOZ La guardia trasera fue atrapada en eso!,femenino
text5859,2,8,armada,ADJ,7,amod,nave,NOUN,0,nausicaa,NAUSICAÄ Alto!! (El piloto duda y la nave armada gira violentamente.,femenino
text5862,1,15,armada,ADJ,14,amod,nave,NOUN,0,nausicaa,(El transporte está en fuego; Nausicaä y Mito llegan a la nave armada en,femenino
text5865,2,4,inútil,ADJ,4,ROOT,es,AUX,0,nausicaa,MITO Ouch-ouch-ouch. Princesa! Es inútil!,neutral
text5866,1,3,capaces,ADJ,3,ROOT,seremos,AUX,0,nausicaa,NAUSICAÄ Seremos capaces de volar!,neutral
text5870,1,4,encendido,ADJ,2,amod,",",PUNCT,0,nausicaa,"NAUSICAÄ Motor, encendido! Volaremos la puerta con el arma!!",masculino
text5874,1,8,listo,ADJ,6,amod,",",PUNCT,0,nausicaa,"NAUSICAÄ Rápido, entre! Mito, listo?!",masculino
text5879,1,4,armada,ADJ,3,amod,nave,NOUN,0,nausicaa,(La nave armada deja exitósamente el transporte incendiado; este luego,femenino
text5879,1,9,incendiado,ADJ,8,amod,transporte,NOUN,0,nausicaa,(La nave armada deja exitósamente el transporte incendiado; este luego,masculino
text5885,2,4,tibio,ADJ,4,ROOT,>,ADV,0,nausicaa,"NAUSICAÄ <Aún está> tibio... Por favor no mueres, Teto!",masculino
text5887,1,1,denso,ADJ,1,ROOT,],PUNCT,0,nausicaa,denso antes!,masculino
text5888,1,3,trasero,ADJ,2,amod,puesto,NOUN,0,nausicaa,NAUSICAÄ Puesto trasero! Atención en la dirección trasera-derecha!,masculino
text5888,1,9,trasera-derecha,ADJ,8,amod,dirección,NOUN,0,nausicaa,NAUSICAÄ Puesto trasero! Atención en la dirección trasera-derecha!,femenino
text5894,1,5,roto,ADJ,5,ROOT,está,AUX,0,nausicaa,TÍO El gancho está roto. La recuperación aérea es imposible!,masculino
text5894,2,3,aérea,ADJ,2,amod,recuperación,NOUN,0,nausicaa,TÍO El gancho está roto. La recuperación aérea es imposible!,femenino
text5894,2,5,imposible,ADJ,5,ROOT,es,AUX,0,nausicaa,TÍO El gancho está roto. La recuperación aérea es imposible!,neutral
text5896,1,1,forzoso,ADJ,1,ROOT,aterrizaje,NOUN,0,nausicaa,forzoso] y ser comido por los bichos!!,masculino
text5901,1,3,trasero,ADJ,2,amod,puesto,NOUN,0,nausicaa,NAUSICAÄ Puesto trasero! Apaga el motor!!,masculino
text5908,2,1,seguro,ADJ,11,dep,!,PUNCT,0,nausicaa,NAUSICAÄ Todos! Seguro [ALT: claro] que los salvaré! Créanme y,masculino
text5919,1,4,armada,ADJ,3,amod,nave,NOUN,0,nausicaa,(La nave armada y el remolque acuatizan en un lago),femenino
text5926,1,4,ingenua,ADJ,4,ROOT,muy,ADV,1,nausicaa,"KUSHANA Eres muy ingenua. [""Amai"" TE: dulce, fácil, simple, confiada]",femenino
text5926,2,7,dulce,ADJ,3,amod,:,PUNCT,0,nausicaa,"KUSHANA Eres muy ingenua. [""Amai"" TE: dulce, fácil, simple, confiada]",neutral
text5926,2,9,fácil,ADJ,7,amod,",",PUNCT,0,nausicaa,"KUSHANA Eres muy ingenua. [""Amai"" TE: dulce, fácil, simple, confiada]",neutral
text5926,2,11,simple,ADJ,7,amod,",",PUNCT,0,nausicaa,"KUSHANA Eres muy ingenua. [""Amai"" TE: dulce, fácil, simple, confiada]",neutral
text5926,2,13,confiada,ADJ,7,advmod,",",PUNCT,0,nausicaa,"KUSHANA Eres muy ingenua. [""Amai"" TE: dulce, fácil, simple, confiada]",femenino
text5929,1,1,humano,ADJ,1,ROOT,mundo,NOUN,0,nausicaa,humano... Este es un lugar donde usted no sabe que pasará si,masculino
text5931,1,8,furiosos,ADJ,1,conj,están,AUX,0,nausicaa,"hace poco, y los insectos están furiosos. Mire, arriba...",masculino
text5932,1,3,real,ADJ,2,amod,yanma,PROPN,0,nausicaa,El Yanma real es el centinela [TE: vigilante] del bosque.,neutral
text5940,2,4,perdido,ADJ,3,amod,zorro-ardilla,NOUN,0,nausicaa,NAUSICAÄ De qué tienes miedo? Pareces un zorro-ardilla perdido.,masculino
text5949,1,3,rodeados,ADJ,3,ROOT,estamos,AUX,0,nausicaa,GOLL Estamos rodeados...,masculino
text5954,1,9,dorado,ADJ,8,amod,campo,NOUN,0,nausicaa,(Nausicaä ve una visión de un campo dorado y un gran árbol. Los Ohmu se van),masculino
text5954,1,12,gran,ADJ,13,amod,un,DET,0,nausicaa,(Nausicaä ve una visión de un campo dorado y un gran árbol. Los Ohmu se van),neutral
text5955,3,5,viva,ADJ,5,ROOT,está,AUX,0,nausicaa,NAUSICAÄ ..!! Esa persona está viva? Esperen! Ohmu!!,femenino
text5957,1,10,brillante,ADJ,9,amod,rojo,NOUN,0,nausicaa,TÍO Los ojos de los Ohmu están en rojo brillante. (Nausicaä abre un,neutral
text5958,1,2,secreto,ADJ,1,amod,compartimiento,NOUN,0,nausicaa,compartimiento secreto en el ala del remolque),masculino
text5960,1,14,alto,ADJ,13,amod,cielo,NOUN,0,nausicaa,"NAUSICAÄ Cuando el agua se calme, despeguen y esperen en el cielo alto!",masculino
text5963,1,15,gran,ADJ,13,nsubj,una,DET,0,nausicaa,"TÍO Princesa! (Nausicaä despega y vuela, al fondo se ve una gran",neutral
text5964,1,5,contentos,ADJ,2,amod,muy,ADV,1,nausicaa,cantidad insectos no muy contentos que digamos),masculino
text5970,1,6,estrellada,ADJ,7,amod,la,DET,0,nausicaa,(El piloto de la estrellada nave armada está luchando una batalla,femenino
text5970,1,8,armada,ADJ,7,amod,nave,NOUN,0,nausicaa,(El piloto de la estrellada nave armada está luchando una batalla,femenino
text5971,1,1,perdida,ADJ,1,ROOT,batalla,NOUN,0,nausicaa,perdida con enjambres de insectos terrestres),femenino
text5971,1,6,terrestres,ADJ,5,amod,insectos,NOUN,0,nausicaa,perdida con enjambres de insectos terrestres),neutral
text5973,1,6,volador,ADJ,5,amod,insecto,NOUN,0,nausicaa,"un Hebikera, un insecto volador. Nausicaä salva al piloto de las",neutral
text5976,1,5,<,ADJ,4,case,demasiados,DET,0,nausicaa,NAUSICAÄ Has matado demasiados <insectos>! Ni las bombas de luz ni el,neutral
text5979,1,4,consciente,ADJ,4,ROOT,es,AUX,0,nausicaa,El piloto es consciente de nuevo),neutral
text5979,1,6,nuevo,ADJ,4,amod,de,ADP,0,nausicaa,El piloto es consciente de nuevo),masculino
text5980,1,3,movedizas,ADJ,2,amod,arenas,NOUN,0,nausicaa,ASBEL Arenas movedizas! M-Maldición!,femenino
text5987,1,3,dorado,ADJ,2,amod,campo,NOUN,0,nausicaa,(Campo dorado; un sueño. La joven Nausicaä está recogiendo flores),masculino
text5992,1,6,gran,ADJ,7,amod,un,DET,0,nausicaa,"(Se acercan a un gran árbol, Nausicaä intenta impedir que se",neutral
text5996,1,7,infectado,ADJ,7,ROOT,estaba,AUX,0,nausicaa,"JHIL Así que este árbol estaba infectado, después de todo. [Esta",masculino
text5997,1,11,poseída,ADJ,5,advcl,ella,PRON,0,nausicaa,"frase también puede ser interpretada como ""Así que ella poseída",femenino
text5998,3,3,fuerte,ADJ,4,amod,mi,DET,0,nausicaa,"<por el bicho> después de todo"". Es mi fuerte creencia de que",neutral
text5999,1,4,anterior,ADJ,4,ROOT,el,DET,0,nausicaa,"este es el anterior, pero es difícil estar seguro] Entrégamelo,",neutral
text5999,1,8,difícil,ADJ,4,conj,es,AUX,0,nausicaa,"este es el anterior, pero es difícil estar seguro] Entrégamelo,",neutral
text5999,1,10,seguro,ADJ,8,obj,estar,AUX,0,nausicaa,"este es el anterior, pero es difícil estar seguro] Entrégamelo,",masculino
text6001,1,8,malo,ADJ,7,amod,nada,PRON,0,nausicaa,NAUSICAÄ No. N ha hecho nada malo!,masculino
text6006,1,3,misterioso,ADJ,4,amod,un,DET,0,nausicaa,"NAUSICAÄ Un misterioso [ALT: extraño; ""fushigi na"" ] lugar...",masculino
text6006,1,7,extraño,ADJ,4,amod,:,PUNCT,0,nausicaa,"NAUSICAÄ Un misterioso [ALT: extraño; ""fushigi na"" ] lugar...",masculino
text6010,1,2,primero,ADJ,6,amod,asbel,PROPN,0,nausicaa,"ASBEL Primero que todo, déjame agradecerte. Soy Asbel of Pejite.",masculino
text6013,1,4,extraño,ADJ,4,ROOT,es,AUX,0,nausicaa,ASBEL No es extraño que estés sorprendida. Estamos bajo el Fukai.,masculino
text6013,1,7,sorprendida,ADJ,4,csubj,estés,AUX,0,nausicaa,ASBEL No es extraño que estés sorprendida. Estamos bajo el Fukai.,femenino
text6016,1,14,puestas,ADJ,13,obj,tenemos,VERB,0,nausicaa,NAUSICAÄ (Hace como si se ahogara)...!! No tenemos puestas nuestras,femenino
text6018,2,5,límpio,ADJ,5,ROOT,es,AUX,0,nausicaa,"ASBEL Sí, tienes razón. Aquñi el aire es límpio. También estaba",masculino
text6019,1,1,sorprendido,ADJ,1,ROOT,estaba,VERB,0,nausicaa,sorprendido... de que hubiera in lugar como este bajo el Fukai.,masculino
text6022,1,2,fosilizados,ADJ,1,amod,árboles,NOUN,0,nausicaa,árboles fosilizados),masculino
text6023,1,3,magnífico,ADJ,4,amod,qué,DET,0,nausicaa,NAUSICAÄ Qué magnífico árbol... Sigue conduciendo agua aunque ya ha,masculino
text6024,1,1,muerto,ADJ,1,ROOT,ha,AUX,0,nausicaa,muerto... (Fragmentos de arena caen de arriba. Ella levanta una),masculino
text6026,1,4,fosilizados,ADJ,3,amod,árboles,NOUN,0,nausicaa,"NAUSICAÄ Los árboles fosilizados se desmoronan, y caen...",masculino
text6027,1,10,nausicaä,ADJ,8,obj,a,ADP,0,nausicaa,"(Después de un rato, Asbel encuentra a Nausicaä acostada en el suelo)",neutral
text6027,1,11,acostada,ADJ,8,obj,nausicaä,ADJ,0,nausicaa,"(Después de un rato, Asbel encuentra a Nausicaä acostada en el suelo)",femenino
text6029,1,5,feliz,ADJ,1,advcl,estoy,AUX,0,nausicaa,NAUSICAÄ Sí... Estoy feliz...,neutral
text6032,1,6,gemela,ADJ,5,amod,hermana,NOUN,0,nausicaa,ASBEL Rastel era mi hermana gemela... Quería estar ahí con ella,femenino
text6039,1,3,importante,ADJ,2,obj,considerado,VERB,0,nausicaa,"es considerado importante. Aquí, con Nausicaä en su lugar vigilando",femenino
text6044,2,3,extraño,ADJ,4,amod,de,ADP,0,nausicaa,"ASBEL ...!! Nueces de extraño sabor, cierto? (Asbel come una",masculino
text6044,2,6,cierto,ADJ,1,advmod,",",PUNCT,0,nausicaa,"ASBEL ...!! Nueces de extraño sabor, cierto? (Asbel come una",masculino
text6047,1,3,llamados,ADJ,3,ROOT,son,AUX,0,nausicaa,NAUSICAÄ Son llamados nueces Chico... Son muy nutritivas.,masculino
text6047,2,3,nutritivas,ADJ,3,ROOT,muy,ADV,1,nausicaa,NAUSICAÄ Son llamados nueces Chico... Son muy nutritivas.,femenino
text6048,1,10,llena,ADJ,9,amod,bolsa,NOUN,0,nausicaa,"ASBEL Olvidemos el sabor, quiero comer una bolsa llena!",femenino
text6053,1,3,extrañas,ADJ,2,amod,cosas,NOUN,0,nausicaa,sobre cosas extrañas.,femenino
text6055,1,1,humanos,ADJ,3,nsubj,los,DET,0,nausicaa,"humanos ahn polucionado. Ellos toman dentro de sí, el veneno de",masculino
text6056,2,5,límpios,ADJ,4,amod,cristales,NOUN,0,nausicaa,"la tierra, se convierten en cristales límpios, y luego mueren",masculino
text6057,3,3,subterránea,ADJ,2,amod,caverna,NOUN,0,nausicaa,convirtiéndose en arenas. Esta caverna subterránea fue creada,femenino
text6067,2,4,dormida,ADJ,2,amod,medio,ADV,1,nausicaa,NAUSICAÄ (Hablando medio dormida) Vámonos a dormir... Mañana... tenemos,femenino
text6068,2,5,dormida,ADJ,4,obj,queda,VERB,0,nausicaa,"que volar mucho... (Nausicaä se queda dormida, Asbel la observa",femenino
text6072,1,3,inusual,ADJ,2,amod,nada,PRON,0,nausicaa,"GUARDIA Nada inusual, señor.",neutral
text6074,2,3,superior,ADJ,2,amod,mitad,NOUN,0,nausicaa,"GUARDIA Sí, señor! La mitad superior casi se ha estabilizado. (Yupa",neutral
text6076,2,10,adorable,ADJ,11,amod,más,ADV,1,nausicaa,"KUROTOWA (al Dios Guerrero) De veras, entre más lo veo, más adorable me",neutral
text6077,2,4,simple,ADJ,5,amod,un,DET,0,nausicaa,"parece el monstruo. Aún para un simple soldado como yo, la",neutral
text6078,1,7,oxidado,ADJ,3,acl,estado,AUX,0,nausicaa,ambición la ambición que ha estado oxidado por algún tiempo,masculino
text6083,1,5,solo,ADJ,4,obj,dejando,VERB,0,nausicaa,"Pejite, y dejando solo una corbeta, todos fueron aniquilados.",masculino
text6085,1,9,pleno,ADJ,10,amod,en,ADP,0,nausicaa,GUARDIA Me dijeron que su avión explotó en pleno vuelo.,masculino
text6095,1,5,oculto,ADJ,4,amod,pasadizo,NOUN,0,nausicaa,(En un pasadizo oculto en el castillo),masculino
text6099,1,7,antigua,ADJ,8,amod,una,DET,0,nausicaa,(En el casco de una antigua nave cerca del Mar Ácido),femenino
text6100,1,4,solos,ADJ,3,obj,regresado,VERB,0,nausicaa,MITO Hemos regresado solos <sin la Princesa>... [disculpándose],masculino
text6101,1,9,solos,ADJ,8,obj,regresar,VERB,0,nausicaa,[ALT: Tuvimos el descaro de regresar solos],masculino
text6102,1,4,contento,ADJ,4,ROOT,estoy,AUX,0,nausicaa,VOZNo... estoy contento de que ninguno está herido.,masculino
text6102,1,9,herido,ADJ,4,advcl,está,AUX,0,nausicaa,VOZNo... estoy contento de que ninguno está herido.,masculino
text6104,1,9,libre,ADJ,8,obj,dejándome,VERB,0,nausicaa,KUSHANA <Quiere dicer que está> dejándome libre?,neutral
text6105,1,11,ácido,ADJ,10,amod,mar,PROPN,0,nausicaa,YUPA Porqué no hunde al Dios Guerrero dentro del Mar Ácido y regresa,masculino
text6106,3,5,<,ADJ,4,amod,guerreros,NOUN,0,nausicaa,a su propio país? Son pocos los guerreros <de Torumekia> que,neutral
text6107,3,2,fácil,ADJ,2,ROOT,sería,AUX,0,nausicaa,"quedan en el valle. Sería fácil luchar ahora, pero no tiene",neutral
text6111,2,8,extrangero,ADJ,7,amod,país,NOUN,0,nausicaa,No hay regreso. Por el miedo de que un país extrangero pudiera,masculino
text6112,1,3,enorme,ADJ,4,amod,un,DET,0,nausicaa,"poseer un enorme poder, me fue ordenado conquistar Pejite.",neutral
text6114,1,5,enormes,ADJ,6,amod,despachando,VERB,0,nausicaa,"vecinos pronto estarán despachando enormes ejércitos, uno tras",neutral
